channel,integral,time
4,1334.2303,3787286289.177017
5,1625.4623,3787286289.177663
4,749.24506,3787286289.180527
5,317.40063,3787286289.180527
4,2112.206,3787286289.1864023
5,255.11731,3787286289.186403
5,1183.7048,3787286289.187256
5,645.6354,3787286289.187463
4,1305.6189,3787286289.18779
5,1197.7761,3787286289.18779
4,653.9344,3787286289.1879253
5,1846.3971,3787286289.1892905
4,587.8729,3787286289.197921
5,1171.2594,3787286289.1984468
4,618.1245,3787286289.1984468
5,458.72937,3787286289.199496
4,1155.819,3787286289.20267
4,891.391,3787286289.2084312
4,535.8439,3787286289.212421
4,2069.1067,3787286289.2166295
4,941.05096,3787286289.225774
5,293.63095,3787286289.2346835
4,463.40408,3787286289.2380776
4,1073.9028,3787286289.2419615
5,1481.5548,3787286289.2419615
4,1787.184,3787286289.2426977
5,1164.308,3787286289.2436075
5,1732.2577,3787286289.244919
4,1349.174,3787286289.2507052
4,689.6531,3787286289.2565026
5,1131.9609,3787286289.2565026
5,290.15518,3787286289.262577
5,976.1686,3787286289.2780585
4,2527.0718,3787286289.278409
5,616.25964,3787286289.280452
4,752.98096,3787286289.2807655
5,1153.4321,3787286289.2887845
4,1317.6466,3787286289.2900467
5,1140.6504,3787286289.295621
4,1351.3607,3787286289.298602
4,1017.1355,3787286289.3012123
4,519.4424,3787286289.302837
5,1361.6973,3787286289.3055444
4,1353.2743,3787286289.312082
4,1151.7186,3787286289.318139
4,908.24805,3787286289.3241973
4,659.67487,3787286289.339497
4,1045.6559,3787286289.340455
5,875.2035,3787286289.340455
5,886.30347,3787286289.340981
4,601.9053,3787286289.3422365
4,594.2513,3787286289.3523264
5,1177.8746,3787286289.3558493
4,1302.0653,3787286289.3577113
5,978.8595,3787286289.3577113
4,604.8211,3787286289.3798895
4,1005.38116,3787286289.3808694
5,852.4429,3787286289.382617
4,1170.4891,3787286289.384792
4,1021.2359,3787286289.3890452
4,440.6243,3787286289.389277
5,1385.8594,3787286289.3992434
5,952.62317,3787286289.4024363
4,747.87823,3787286289.4031096
5,1366.1261,3787286289.4100285
4,1121.3759,3787286289.4101844
5,369.3688,3787286289.4101844
4,899.2273,3787286289.411413
5,345.8794,3787286289.411413
5,469.15665,3787286289.411955
4,881.73236,3787286289.4131927
5,1153.7686,3787286289.4131927
5,2075.6848,3787286289.4255204
4,1295.6869,3787286289.4299264
5,722.7747,3787286289.4416757
4,879.181,3787286289.4462953
5,1006.5534,3787286289.4579353
5,700.91113,3787286289.46584
4,2074.665,3787286289.4695196
4,1043.56,3787286289.4709744
5,1389.7275,3787286289.4709744
4,726.8297,3787286289.4728293
4,1041.7377,3787286289.4755793
4,867.88226,3787286289.4768715
5,327.09912,3787286289.4768715
5,628.8732,3787286289.477144
4,2470.0312,3787286289.4813647
4,865.42206,3787286289.483782
4,1206.6635,3787286289.4873505
5,1370.1624,3787286289.4873505
4,839.1797,3787286289.4875336
5,1329.2382,3787286289.4951315
4,1331.4968,3787286289.497158
5,1138.8004,3787286289.4983635
5,2203.559,3787286289.503835
4,1345.3469,3787286289.5179453
4,503.2232,3787286289.5199018
4,1154.5433,3787286289.5316167
4,535.38824,3787286289.5333886
5,231.85217,3787286289.5360627
4,702.22754,3787286289.538199
4,922.3715,3787286289.5400205
5,1176.3049,3787286289.5400205
4,578.3054,3787286289.542955
5,1343.814,3787286289.5444746
5,1836.6426,3787286289.5500236
5,481.4339,3787286289.5603304
5,1172.8291,3787286289.5667725
4,1170.5803,3787286289.569421
4,804.28107,3787286289.5720487
5,1313.9897,3787286289.576101
5,1467.6517,3787286289.580397
5,708.8717,3787286289.5964108
5,790.552,3787286289.598403
4,1167.6644,3787286289.601008
5,1226.3109,3787286289.6089606
4,1066.431,3787286289.6104846
4,1325.2096,3787286289.611988
5,579.9884,3787286289.613459
4,1207.848,3787286289.614621
4,1889.6019,3787286289.6192756
5,273.5052,3787286289.6192756
5,1352.5033,3787286289.620518
4,979.86774,3787286289.622459
5,1171.4276,3787286289.6305027
5,1884.2941,3787286289.631379
5,636.66565,3787286289.6336937
4,1322.476,3787286289.640076
5,318.35367,3787286289.644263
5,1164.1398,3787286289.649706
5,1192.0579,3787286289.6509457
5,1335.1245,3787286289.6552854
4,1144.3379,3787286289.658643
5,1267.4595,3787286289.659865
5,915.2868,3787286289.664858
4,1574.2384,3787286289.66572
4,707.6036,3787286289.668345
5,1175.6322,3787286289.668345
5,942.64435,3787286289.6805916
5,1139.8094,3787286289.687799
4,1507.6302,3787286289.6888824
5,1203.6625,3787286289.6908154
4,2131.341,3787286289.693527
5,405.86423,3787286289.693527
5,440.0612,3787286289.697339
5,1345.1033,3787286289.7045946
5,1123.2156,3787286289.70545
4,830.3411,3787286289.709842
5,554.3127,3787286289.7111216
4,1219.0557,3787286289.712755
5,521.0127,3787286289.730492
5,836.57776,3787286289.7524085
5,1201.5321,3787286289.7623563
5,405.02332,3787286289.7663283
4,655.4834,3787286289.768584
5,1365.9579,3787286289.7692237
4,859.1348,3787286289.7703004
4,631.61017,3787286289.7743573
5,1303.6185,3787286289.775677
5,309.94458,3787286289.7793694
4,1147.7094,3787286289.7887435
4,1308.8992,3787286289.7905517
5,313.98093,3787286289.7905517
5,2563.9165,3787286289.807729
4,600.90295,3787286289.8080597
4,1326.1207,3787286289.81303
4,737.5818,3787286289.819575
5,1459.3549,3787286289.822209
4,1180.8767,3787286289.8224916
5,961.0322,3787286289.825235
5,1558.4138,3787286289.830428
4,1329.7655,3787286289.830429
5,281.2976,3787286289.830815
4,1153.4498,3787286289.834561
4,2162.7773,3787286289.8348713
5,561.26416,3787286289.8349247
4,1242.5645,3787286289.85116
5,1259.1625,3787286289.85116
4,2290.7087,3787286289.8533707
5,804.51105,3787286289.8623285
4,1191.082,3787286289.864767
5,382.93546,3787286289.8668137
4,1001.0985,3787286289.868736
4,1457.4236,3787286289.8687854
5,1143.1171,3787286289.878808
5,1453.9169,3787286289.879453
5,1150.6852,3787286289.8854795
5,720.75653,3787286289.891556
5,830.4111,3787286289.8930874
4,668.8779,3787286289.9045067
4,935.21936,3787286289.918021
4,1159.0992,3787286289.9205217
5,1230.6837,3787286289.9242735
5,516.19147,3787286289.931497
4,735.1216,3787286289.9387484
5,1284.2776,3787286289.9387484
4,1520.0225,3787286289.9466863
5,708.0308,3787286289.9487176
4,485.2727,3787286289.954064
4,619.8558,3787286289.95876
5,1200.8033,3787286289.969871
4,1272.816,3787286289.9760027
4,1272.816,3787286289.978181
5,1223.5079,3787286289.985371
5,860.17926,3787286289.989286
5,439.66876,3787286289.9927063
5,481.37784,3787286289.993462
5,343.24457,3787286290.003471
4,672.88715,3787286290.0052967
5,346.55212,3787286290.006053
4,1180.2389,3787286290.0114017
5,875.0914,3787286290.0140367
5,1302.0488,3787286290.0198326
5,1216.5004,3787286290.020371
5,892.86255,3787286290.022904
4,6723.658,3787286290.0247498
4,881.0034,3787286290.0253596
4,1157.8236,3787286290.0272202
5,1416.8608,3787286290.0272202
4,1297.327,3787286290.028949
5,1129.4943,3787286290.030684
5,893.42316,3787286290.041339
4,880.54785,3787286290.0428805
5,1530.4957,3787286290.0428805
4,1325.4829,3787286290.0445924
4,1366.5776,3787286290.0492105
5,1925.947,3787286290.0549912
4,1069.8936,3787286290.0631495
5,1471.9684,3787286290.0631495
4,1101.512,3787286290.068543
5,1465.4093,3787286290.06986
4,414.74643,3787286290.06986
4,511.51505,3787286290.071483
4,1875.4784,3787286290.073632
4,1044.6536,3787286290.0758743
4,915.2642,3787286290.077546
5,236.00066,3787286290.077552
5,930.98376,3787286290.078044
4,827.06085,3787286290.0801053
5,806.24896,3787286290.1070137
5,1354.5215,3787286290.108707
4,1704.9033,3787286290.1149135
5,1129.1019,3787286290.1163116
5,1326.4352,3787286290.1186066
4,1095.2247,3787286290.1374884
4,1209.7615,3787286290.147376
5,827.88837,3787286290.147376
4,924.5584,3787286290.1501513
5,1311.1866,3787286290.1563396
5,352.6067,3787286290.156592
4,1129.0299,3787286290.164753
4,709.1526,3787286290.1724386
4,933.7614,3787286290.1729355
5,1339.4412,3787286290.1729355
4,385.0416,3787286290.178939
5,564.90814,3787286290.1839557
4,1340.6086,3787286290.188615
4,10038.302,3787286290.2044005
5,1405.0321,3787286290.205976
4,838.2685,3787286290.207069
5,1184.3776,3787286290.2093725
4,873.07605,3787286290.2107415
4,947.7027,3787286290.2258735
5,330.18243,3787286290.2305837
5,1280.914,3787286290.238568
4,490.64874,3787286290.245275
4,956.9968,3787286290.246276
5,2143.1257,3787286290.2473087
5,788.64594,3787286290.2505107
4,1259.057,3787286290.2506185
5,1372.4609,3787286290.25284
4,966.7466,3787286290.255076
4,1129.3032,3787286290.257915
5,1176.0807,3787286290.258855
5,459.4021,3787286290.266063
4,907.6102,3787286290.267158
5,1340.3943,3787286290.267723
4,1147.8004,3787286290.2698455
4,1184.4304,3787286290.2701364
5,1155.7307,3787286290.271383
5,249.56732,3787286290.2717175
5,1725.1381,3787286290.274709
5,1163.0186,3787286290.2812967
5,1481.2745,3787286290.2850633
5,279.67184,3787286290.294391
4,2154.3943,3787286290.294661
4,1364.0264,3787286290.295251
4,661.4061,3787286290.2981358
4,1691.9644,3787286290.3006997
5,1174.2867,3787286290.303686
5,827.72015,3787286290.3040996
4,830.79675,3787286290.3089848
5,702.3687,3787286290.3138986
5,657.1278,3787286290.324794
4,2475.7717,3787286290.327132
4,537.30176,3787286290.328532
5,1150.8534,3787286290.328532
5,1323.6882,3787286290.3338413
4,1289.6731,3787286290.347502
4,1326.7585,3787286290.3492
4,620.76697,3787286290.3510494
5,297.77942,3787286290.3510494
4,2516.5933,3787286290.3523493
4,497.5738,3787286290.353719
5,1211.7352,3787286290.353719
5,212.95975,3787286290.3685875
5,619.23083,3787286290.3695226
4,908.24805,3787286290.373204
4,1101.9675,3787286290.3764596
5,262.6855,3787286290.3764596
4,768.1978,3787286290.3783116
5,688.01715,3787286290.3809495
5,454.0203,3787286290.385202
4,782.2302,3787286290.3854094
4,1093.4934,3787286290.3860445
5,229.3855,3787286290.3860445
5,482.2748,3787286290.3979115
5,395.21274,3787286290.4025793
4,1956.8479,3787286290.406404
4,1109.5304,3787286290.406598
5,1415.9639,3787286290.406598
5,894.99286,3787286290.409265
5,1498.8214,3787286290.413246
4,1149.1672,3787286290.4149795
5,455.9824,3787286290.418681
4,589.51306,3787286290.4254866
5,1120.3564,3787286290.4254866
4,368.91348,3787286290.426814
4,1186.435,3787286290.43368
5,746.8808,3787286290.43368
4,1860.4437,3787286290.4371214
4,470.1469,3787286290.437292
5,1133.8109,3787286290.4426217
4,694.0268,3787286290.445211
4,1162.744,3787286290.4459233
4,521.6293,3787286290.450618
5,1224.7974,3787286290.450618
4,477.89206,3787286290.457826
5,501.5036,3787286290.4601684
4,460.48828,3787286290.4651084
5,519.05054,3787286290.4784346
4,1735.6105,3787286290.4800687
4,871.52704,3787286290.4808674
4,406.18124,3787286290.485893
4,795.4425,3787286290.4872866
4,486.45724,3787286290.4950724
5,531.3278,3787286290.4969354
5,2063.2395,3787286290.500247
4,779.49664,3787286290.5031896
5,395.04456,3787286290.5031896
5,1027.8564,3787286290.5049434
4,1301.063,3787286290.5057554
5,1163.411,3787286290.5094886
4,1267.8044,3787286290.5118856
5,1347.2897,3787286290.5118856
4,1868.189,3787286290.515477
5,845.3232,3787286290.5171876
5,314.82184,3787286290.5172935
5,1267.123,3787286290.520174
5,1177.37,3787286290.5244684
4,1104.61,3787286290.525835
5,1161.3367,3787286290.532039
5,1343.029,3787286290.536411
5,372.78848,3787286290.5416865
4,656.85016,3787286290.550253
5,488.32935,3787286290.550253
4,758.0836,3787286290.555458
5,912.2035,3787286290.555458
5,1200.2988,3787286290.5572553
4,1692.2377,3787286290.5595593
4,1182.2435,3787286290.5630093
5,713.4126,3787286290.564192
4,1157.0035,3787286290.566502
4,1364.3909,3787286290.5719233
5,584.0248,3787286290.5792475
5,639.749,3787286290.5818753
5,385.12183,3787286290.5822573
4,691.0199,3787286290.582356
5,331.2476,3787286290.582356
4,1191.4465,3787286290.583724
5,296.54608,3787286290.601888
5,991.58527,3787286290.603088
4,1011.9417,3787286290.603166
4,670.06244,3787286290.6088367
5,1005.208,3787286290.6088367
5,1161.3928,3787286290.609056
4,1164.7487,3787286290.612024
5,1298.517,3787286290.612024
4,921.7337,3787286290.613172
4,1330.8589,3787286290.6139035
5,1014.62616,3787286290.6139035
5,1210.7261,3787286290.6186438
5,965.0125,3787286290.626788
5,700.29443,3787286290.629983
4,1177.5964,3787286290.6319337
5,1175.1276,3787286290.6320734
5,681.2899,3787286290.6456046
4,536.11725,3787286290.652676
4,1189.7153,3787286290.6541405
4,1169.4868,3787286290.6587152
4,1161.1039,3787286290.663707
5,880.361,3787286290.66769
5,1172.3246,3787286290.6838284
5,1946.1849,3787286290.6851225
4,493.7468,3787286290.6943555
5,443.36877,3787286290.6971564
5,1181.6868,3787286290.7069182
5,1834.288,3787286290.711773
5,965.0686,3787286290.721124
4,1193.7245,3787286290.722888
4,1337.6018,3787286290.7266226
4,1112.7196,3787286290.731815
5,569.3369,3787286290.7405887
4,1340.6998,3787286290.7551355
5,1167.111,3787286290.7551355
4,1213.7708,3787286290.7604427
5,771.71564,3787286290.7618155
5,701.1354,3787286290.7640715
4,653.2054,3787286290.775551
4,1325.1184,3787286290.7788825
4,2097.0803,3787286290.783221
5,671.4232,3787286290.7860465
4,568.6468,3787286290.7873287
5,1388.6063,3787286290.7873287
5,950.94135,3787286290.7926197
4,2556.5945,3787286290.794868
4,1194.909,3787286290.804278
4,836.7195,3787286290.8049564
4,1004.65216,3787286290.8050494
5,455.2536,3787286290.8050494
4,425.22516,3787286290.8076196
5,374.24606,3787286290.8076196
5,1859.1228,3787286290.808279
5,1155.7867,3787286290.8112297
4,1164.2019,3787286290.81243
5,676.1884,3787286290.8145394
5,2094.6895,3787286290.8156047
4,1323.7517,3787286290.8197575
4,2165.8752,3787286290.83739
4,964.6509,3787286290.839729
5,402.9491,3787286290.839729
4,653.2965,3787286290.853834
4,1173.0405,3787286290.867892
5,327.49155,3787286290.875748
4,528.1899,3787286290.876541
5,679.83234,3787286290.886834
4,720.72473,3787286290.8898115
5,1083.861,3787286290.8898115
4,786.60394,3787286290.89219
5,2463.0635,3787286290.8947988
4,543.0423,3787286290.8959975
5,252.81883,3787286290.8959975
4,1354.0032,3787286290.8984003
4,1338.513,3787286290.899104
4,2353.2166,3787286290.8996882
4,1663.5352,3787286290.9027023
5,828.72925,3787286290.9150357
4,1347.6249,3787286290.924022
5,947.858,3787286290.9273643
5,369.537,3787286290.9279757
4,1174.5895,3787286290.929962
5,353.05518,3787286290.9317913
5,307.81427,3787286290.9371552
4,1136.9573,3787286290.9378824
4,510.8772,3787286290.939087
5,1337.7594,3787286290.9416876
4,1752.103,3787286290.942169
5,702.42474,3787286290.9456
5,656.28687,3787286290.954548
5,374.19,3787286290.9549465
5,1352.223,3787286290.9601088
4,985.3349,3787286290.9700503
4,1848.7805,3787286290.977782
5,1134.4276,3787286290.980068
4,574.7518,3787286290.98173
5,364.88394,3787286290.98173
5,1320.7169,3787286290.984573
5,1097.1473,3787286290.988127
5,373.68546,3787286290.9931126
5,612.952,3787286291.003543
5,1207.4186,3787286291.0069637
4,839.9087,3787286291.0208426
5,320.4279,3787286291.0208426
4,818.3134,3787286291.0233164
5,1012.8883,3787286291.026289
4,1022.7849,3787286291.029692
5,1147.1534,3787286291.029692
5,1451.5063,3787286291.0321474
4,1180.2389,3787286291.0357165
4,438.61966,3787286291.04551
4,1491.1376,3787286291.052954
4,954.3544,3787286291.0560155
5,1504.5397,3787286291.0560155
4,1302.5209,3787286291.0575867
4,2491.991,3787286291.0625987
4,1334.9594,3787286291.0652657
5,1168.5125,3787286291.0652657
5,1349.8685,3787286291.0664473
4,1329.401,3787286291.0775795
4,1208.577,3787286291.0817885
4,1202.3809,3787286291.0832343
5,1358.2776,3787286291.0832343
5,368.41577,3787286291.0917964
4,826.7875,3787286291.0930758
4,465.7732,3787286291.093328
4,871.80035,3787286291.0960903
4,1295.9603,3787286291.101694
4,682.0902,3787286291.1043315
5,336.18094,3787286291.1062875
5,1216.8367,3787286291.106573
5,1280.1292,3787286291.1089463
5,2468.4453,3787286291.109166
4,1049.0272,3787286291.116645
4,901.50525,3787286291.120405
4,655.1189,3787286291.1252494
5,354.62485,3787286291.127959
4,1151.4452,3787286291.1350193
4,1336.7817,3787286291.1405363
4,558.4414,3787286291.143978
5,1206.2974,3787286291.144184
5,1622.2108,3787286291.15361
4,1306.8947,3787286291.15884
5,1121.0292,3787286291.162973
5,389.21423,3787286291.1674514
4,945.60693,3787286291.1794353
5,270.59003,3787286291.1794353
5,2039.9182,3787286291.185958
5,1361.0806,3787286291.1911182
5,290.94003,3787286291.196038
5,2263.768,3787286291.1973906
4,914.5353,3787286291.197991
5,254.38852,3787286291.197991
4,1063.6974,3787286291.198203
4,1343.9801,3787286291.19868
4,758.5392,3787286291.2041736
5,2483.0771,3787286291.212667
4,1280.2878,3787286291.219849
4,-22891.906,3787286291.2251463
4,522.99603,3787286291.233812
4,1419.9735,3787286291.234981
5,851.0974,3787286291.2368574
5,1056.0549,3787286291.236997
5,245.92337,3787286291.2404423
5,1131.7367,3787286291.24226
5,972.3565,3787286291.245621
4,783.41473,3787286291.2484436
4,427.04755,3787286291.249575
5,987.8292,3787286291.2539163
4,512.97296,3787286291.256733
4,998.82056,3787286291.273862
4,923.1005,3787286291.2837687
5,246.42792,3787286291.2837687
4,570.01355,3787286291.28932
4,1213.7708,3787286291.290981
4,1323.8428,3787286291.2930512
4,1133.677,3787286291.295264
4,1334.9594,3787286291.2979846
5,1355.7549,3787286291.31854
4,1406.579,3787286291.321551
4,599.9007,3787286291.3243794
5,530.43085,3787286291.324532
5,408.16272,3787286291.3299417
4,1119.3712,3787286291.334342
4,1175.045,3787286291.3371906
5,1596.3668,3787286291.3378973
5,691.8854,3787286291.3611116
4,1180.7856,3787286291.3640013
5,652.5308,3787286291.3640013
5,274.17792,3787286291.3648815
5,774.5747,3787286291.3691106
5,365.55667,3787286291.3880997
5,1355.4185,3787286291.388471
5,1165.5973,3787286291.390153
4,1108.3458,3787286291.3988914
4,515.97986,3787286291.400047
5,640.30963,3787286291.4171257
4,718.8112,3787286291.418599
5,1202.8776,3787286291.4194555
4,2201.9585,3787286291.4268713
4,1326.5763,3787286291.432017
5,974.8792,3787286291.4361186
5,1610.5502,3787286291.436596
4,1193.7245,3787286291.438824
4,980.87006,3787286291.440849
5,804.7353,3787286291.446407
5,834.39136,3787286291.4476843
5,481.4339,3787286291.46217
5,304.67487,3787286291.4651327
4,380.12115,3787286291.465889
4,1316.1887,3787286291.468036
5,1013.7853,3787286291.4680786
5,1753.8971,3787286291.4752884
4,900.5029,3787286291.485069
5,275.29913,3787286291.485069
4,1337.3284,3787286291.48508
4,637.8974,3787286291.4916196
5,1172.2686,3787286291.4916196
4,1168.3934,3787286291.4965158
4,936.3128,3787286291.5097933
4,910.9816,3787286291.5174823
4,1209.4882,3787286291.529837
5,409.34,3787286291.529837
4,527.09644,3787286291.5310063
4,1169.3958,3787286291.5324445
4,1361.3839,3787286291.535831
4,865.05756,3787286291.5360923
4,1135.3171,3787286291.5384603
5,1196.8231,3787286291.5392647
4,1163.2908,3787286291.544199
5,889.611,3787286291.5509677
5,523.87177,3787286291.5546455
5,822.17017,3787286291.5640297
4,1194.7268,3787286291.564181
5,1391.017,3787286291.5666246
5,1272.0564,3787286291.5713544
5,864.27167,3787286291.572068
